都道府県,都道府県コード,市区町村,市区町村コード,緯度,経度,イベント,発生件数,リンク
静岡県,22,焼津市,212,34.861959,138.286372,スマホ使用,1,"https://www.google.com/maps?q=34.861959,138.286372"
静岡県,22,焼津市,212,34.868467,138.321346,スマホ使用,1,"https://www.google.com/maps?q=34.868467,138.321346"
静岡県,22,焼津市,212,34.89806999,138.335923,スマホ使用,1,"https://www.google.com/maps?q=34.89806999,138.335923"
静岡県,22,焼津市,212,34.888263,138.309494,スマホ使用,1,"https://www.google.com/maps?q=34.888263,138.309494"
静岡県,22,焼津市,212,34.847195,138.294741,スマホ使用,1,"https://www.google.com/maps?q=34.847195,138.29474099"
静岡県,22,焼津市,212,34.84825,138.308196,スマホ使用,1,"https://www.google.com/maps?q=34.84825,138.308196"
静岡県,22,焼津市,212,34.848714,138.32282,スマホ使用,1,"https://www.google.com/maps?q=34.848714,138.32282"
静岡県,22,焼津市,212,34.83634399,138.324271,スマホ使用,1,"https://www.google.com/maps?q=34.83634399,138.324271"
静岡県,22,焼津市,212,34.85438,138.324216,スマホ使用,1,"https://www.google.com/maps?q=34.85438,138.324216"
静岡県,22,焼津市,212,34.838388,138.298428,スマホ使用,1,"https://www.google.com/maps?q=34.838388,138.298428"
静岡県,22,焼津市,212,34.841364,138.300093,スマホ使用,1,"https://www.google.com/maps?q=34.841364,138.300093"
静岡県,22,焼津市,212,34.852072,138.308472,スマホ使用,1,"https://www.google.com/maps?q=34.852072,138.308472"
静岡県,22,焼津市,212,34.86753,138.313559,スマホ使用,1,"https://www.google.com/maps?q=34.86753,138.313559"
静岡県,22,焼津市,212,34.819079,138.301204,スマホ使用,1,"https://www.google.com/maps?q=34.819079,138.301204"
静岡県,22,焼津市,212,34.84326,138.323021,スマホ使用,1,"https://www.google.com/maps?q=34.84326,138.323021"
静岡県,22,焼津市,212,34.83735,138.312889,スマホ使用,1,"https://www.google.com/maps?q=34.83735,138.312889"
静岡県,22,焼津市,212,34.864936,138.306428,スマホ使用,1,"https://www.google.com/maps?q=34.864936,138.306428"
静岡県,22,焼津市,212,34.846141,138.313826,スマホ使用,1,"https://www.google.com/maps?q=34.846141,138.313826"
静岡県,22,焼津市,212,34.835167,138.284267,スマホ使用,1,"https://www.google.com/maps?q=34.835167,138.284267"
静岡県,22,焼津市,212,34.835281,138.28144,スマホ使用,1,"https://www.google.com/maps?q=34.835281,138.28144"
静岡県,22,焼津市,212,34.827286,138.321284,スマホ使用,1,"https://www.google.com/maps?q=34.827286,138.321284"
静岡県,22,焼津市,212,34.827666,138.318724,スマホ使用,1,"https://www.google.com/maps?q=34.827666,138.318724"
静岡県,22,焼津市,212,34.793329,138.295129,スマホ使用,1,"https://www.google.com/maps?q=34.793329,138.295129"
静岡県,22,焼津市,212,34.80969,138.272003,スマホ使用,1,"https://www.google.com/maps?q=34.80969,138.272003"
静岡県,22,焼津市,212,34.86649,138.320973,スマホ使用,1,"https://www.google.com/maps?q=34.86649,138.320973"
静岡県,22,焼津市,212,34.878706,138.309643,スマホ使用,1,"https://www.google.com/maps?q=34.878706,138.309643"
静岡県,22,焼津市,212,34.78129599,138.296358,スマホ使用,1,"https://www.google.com/maps?q=34.78129599,138.296358"
静岡県,22,焼津市,212,34.846157,138.308098,スマホ使用,1,"https://www.google.com/maps?q=34.846157,138.308098"
静岡県,22,焼津市,212,34.879232,138.308109,スマホ使用,1,"https://www.google.com/maps?q=34.879232,138.308109"
静岡県,22,焼津市,212,34.870745,138.307782,スマホ使用,1,"https://www.google.com/maps?q=34.870745,138.307782"
静岡県,22,焼津市,212,34.86142799,138.308278,スマホ使用,1,"https://www.google.com/maps?q=34.86142799,138.308278"
静岡県,22,焼津市,212,34.855973,138.305759,スマホ使用,1,"https://www.google.com/maps?q=34.855973,138.305759"
静岡県,22,焼津市,212,34.879159,138.311451,スマホ使用,1,"https://www.google.com/maps?q=34.879159,138.311451"
静岡県,22,焼津市,212,34.844718,138.284381,スマホ使用,1,"https://www.google.com/maps?q=34.844718,138.284381"
静岡県,22,焼津市,212,34.797846,138.297519,スマホ使用,1,"https://www.google.com/maps?q=34.797846,138.297519"
静岡県,22,焼津市,212,34.802968,138.302221,スマホ使用,1,"https://www.google.com/maps?q=34.802968,138.302221"
静岡県,22,焼津市,212,34.80668,138.303005,スマホ使用,1,"https://www.google.com/maps?q=34.80668,138.303005"
静岡県,22,焼津市,212,34.808793,138.305435,スマホ使用,1,"https://www.google.com/maps?q=34.808793,138.30543499"
静岡県,22,焼津市,212,34.881153,138.304426,スマホ使用,1,"https://www.google.com/maps?q=34.881153,138.304426"
静岡県,22,焼津市,212,34.868184,138.316128,スマホ使用,1,"https://www.google.com/maps?q=34.868184,138.316128"
静岡県,22,焼津市,212,34.805019,138.31069,スマホ使用,1,"https://www.google.com/maps?q=34.805019,138.31069"
静岡県,22,焼津市,212,34.863368,138.293207,スマホ使用,1,"https://www.google.com/maps?q=34.863368,138.293207"
静岡県,22,焼津市,212,34.868085,138.288612,スマホ使用,1,"https://www.google.com/maps?q=34.868085,138.288612"
静岡県,22,焼津市,212,34.848355,138.318986,スマホ使用,1,"https://www.google.com/maps?q=34.848355,138.318986"
静岡県,22,焼津市,212,34.821253,138.291841,スマホ使用,1,"https://www.google.com/maps?q=34.821253,138.291841"
静岡県,22,焼津市,212,34.870609,138.307444,スマホ使用,1,"https://www.google.com/maps?q=34.870609,138.307444"
静岡県,22,焼津市,212,34.807511,138.288062,スマホ使用,1,"https://www.google.com/maps?q=34.807511,138.288062"
静岡県,22,焼津市,212,34.858382,138.285692,スマホ使用,1,"https://www.google.com/maps?q=34.858382,138.285692"
静岡県,22,焼津市,212,34.861275,138.282804,スマホ使用,1,"https://www.google.com/maps?q=34.861275,138.282804"
静岡県,22,焼津市,212,34.86581,138.32001,スマホ使用,1,"https://www.google.com/maps?q=34.86581,138.32001"
静岡県,22,焼津市,212,34.854128,138.313254,スマホ使用,1,"https://www.google.com/maps?q=34.854128,138.313254"
静岡県,22,焼津市,212,34.85230099,138.312843,スマホ使用,1,"https://www.google.com/maps?q=34.85230099,138.31284299"
静岡県,22,焼津市,212,34.842767,138.311473,スマホ使用,1,"https://www.google.com/maps?q=34.842767,138.311473"
静岡県,22,焼津市,212,34.852167,138.324203,スマホ使用,1,"https://www.google.com/maps?q=34.852167,138.324203"
静岡県,22,焼津市,212,34.84634,138.322462,スマホ使用,1,"https://www.google.com/maps?q=34.84634,138.322462"
静岡県,22,焼津市,212,34.843193,138.323033,スマホ使用,1,"https://www.google.com/maps?q=34.843193,138.323033"
静岡県,22,焼津市,212,34.837014,138.324072,スマホ使用,1,"https://www.google.com/maps?q=34.837014,138.324072"
静岡県,22,焼津市,212,34.837732,138.32988,スマホ使用,1,"https://www.google.com/maps?q=34.837732,138.32988"
静岡県,22,焼津市,212,34.82387,138.324122,スマホ使用,1,"https://www.google.com/maps?q=34.82387,138.32412199"
静岡県,22,焼津市,212,34.823471,138.323996,スマホ使用,1,"https://www.google.com/maps?q=34.823471,138.323996"
静岡県,22,焼津市,212,34.866056,138.322908,スマホ使用,1,"https://www.google.com/maps?q=34.866056,138.322908"
静岡県,22,焼津市,212,34.843609,138.282089,スマホ使用,1,"https://www.google.com/maps?q=34.843609,138.282089"
静岡県,22,焼津市,212,34.846931,138.297785,スマホ使用,1,"https://www.google.com/maps?q=34.846931,138.297785"
静岡県,22,焼津市,212,34.846522,138.322432,スマホ使用,1,"https://www.google.com/maps?q=34.846522,138.322432"
静岡県,22,焼津市,212,34.87908199,138.308562,スマホ使用,1,"https://www.google.com/maps?q=34.87908199,138.308562"
静岡県,22,焼津市,212,34.87587099,138.312313,スマホ使用,1,"https://www.google.com/maps?q=34.87587099,138.31231299"
静岡県,22,焼津市,212,34.871682,138.314121,スマホ使用,1,"https://www.google.com/maps?q=34.871682,138.314121"
静岡県,22,焼津市,212,34.809737,138.276236,スマホ使用,1,"https://www.google.com/maps?q=34.809737,138.276236"
静岡県,22,焼津市,212,34.867296,138.324828,スマホ使用,1,"https://www.google.com/maps?q=34.867296,138.324828"
静岡県,22,焼津市,212,34.823344,138.315751,スマホ使用,1,"https://www.google.com/maps?q=34.823344,138.315751"
静岡県,22,焼津市,212,34.822474,138.311296,スマホ使用,1,"https://www.google.com/maps?q=34.822474,138.311296"
静岡県,22,焼津市,212,34.82294499,138.309139,スマホ使用,1,"https://www.google.com/maps?q=34.82294499,138.30913899"
静岡県,22,焼津市,212,34.825001,138.308668,スマホ使用,1,"https://www.google.com/maps?q=34.825001,138.308668"
静岡県,22,焼津市,212,34.822942,138.309089,スマホ使用,1,"https://www.google.com/maps?q=34.822942,138.309089"
静岡県,22,焼津市,212,34.888008,138.290855,スマホ使用,1,"https://www.google.com/maps?q=34.888008,138.290855"
静岡県,22,焼津市,212,34.851139,138.324128,スマホ使用,1,"https://www.google.com/maps?q=34.851139,138.324128"
静岡県,22,焼津市,212,34.857645,138.30543,スマホ使用,1,"https://www.google.com/maps?q=34.857645,138.30543"
静岡県,22,焼津市,212,34.83935,138.317583,スマホ使用,1,"https://www.google.com/maps?q=34.83935,138.317583"
静岡県,22,焼津市,212,34.837249,138.309845,スマホ使用,1,"https://www.google.com/maps?q=34.837249,138.309845"
静岡県,22,焼津市,212,34.86798,138.324968,スマホ使用,1,"https://www.google.com/maps?q=34.86798,138.324968"
静岡県,22,焼津市,212,34.867111,138.326255,スマホ使用,1,"https://www.google.com/maps?q=34.867111,138.326255"
静岡県,22,焼津市,212,34.867089,138.300067,スマホ使用,1,"https://www.google.com/maps?q=34.867089,138.300067"
静岡県,22,焼津市,212,34.84277,138.309916,スマホ使用,1,"https://www.google.com/maps?q=34.84277,138.30991599"
静岡県,22,焼津市,212,34.836562,138.324205,スマホ使用,1,"https://www.google.com/maps?q=34.836562,138.324205"
静岡県,22,焼津市,212,34.857141,138.324474,スマホ使用,1,"https://www.google.com/maps?q=34.857141,138.324474"
静岡県,22,焼津市,212,34.871176,138.323191,スマホ使用,1,"https://www.google.com/maps?q=34.871176,138.323191"
静岡県,22,焼津市,212,34.866182,138.320131,スマホ使用,1,"https://www.google.com/maps?q=34.866182,138.320131"
静岡県,22,焼津市,212,34.862557,138.319257,スマホ使用,1,"https://www.google.com/maps?q=34.862557,138.319257"
静岡県,22,焼津市,212,34.878346,138.308586,スマホ使用,1,"https://www.google.com/maps?q=34.878346,138.308586"
静岡県,22,焼津市,212,34.843154,138.300006,スマホ使用,1,"https://www.google.com/maps?q=34.843154,138.300006"
静岡県,22,焼津市,212,34.852286,138.317446,スマホ使用,1,"https://www.google.com/maps?q=34.852286,138.31744599"
静岡県,22,焼津市,212,34.830273,138.301474,スマホ使用,1,"https://www.google.com/maps?q=34.830273,138.301474"
静岡県,22,焼津市,212,34.86316399,138.31433,スマホ使用,1,"https://www.google.com/maps?q=34.86316399,138.31433"
静岡県,22,焼津市,212,34.86595899,138.315552,スマホ使用,1,"https://www.google.com/maps?q=34.86595899,138.315552"
静岡県,22,焼津市,212,34.795346,138.302678,スマホ使用,1,"https://www.google.com/maps?q=34.795346,138.30267799"
静岡県,22,焼津市,212,34.855806,138.317646,スマホ使用,1,"https://www.google.com/maps?q=34.855806,138.317646"
静岡県,22,焼津市,212,34.84155,138.312537,スマホ使用,1,"https://www.google.com/maps?q=34.84155,138.312537"
静岡県,22,焼津市,212,34.837289,138.311732,スマホ使用,1,"https://www.google.com/maps?q=34.837289,138.311732"
静岡県,22,焼津市,212,34.877621,138.302483,スマホ使用,1,"https://www.google.com/maps?q=34.877621,138.302483"
静岡県,22,焼津市,212,34.862712,138.292365,スマホ使用,1,"https://www.google.com/maps?q=34.862712,138.29236499"
静岡県,22,焼津市,212,34.863586,138.297362,スマホ使用,1,"https://www.google.com/maps?q=34.863586,138.297362"
静岡県,22,焼津市,212,34.862046,138.301025,スマホ使用,1,"https://www.google.com/maps?q=34.862046,138.301025"
静岡県,22,焼津市,212,34.79106,138.304608,スマホ使用,1,"https://www.google.com/maps?q=34.79106,138.304608"
静岡県,22,焼津市,212,34.844554,138.325644,スマホ使用,1,"https://www.google.com/maps?q=34.844554,138.325644"
静岡県,22,焼津市,212,34.84457299,138.32558,スマホ使用,1,"https://www.google.com/maps?q=34.84457299,138.32558"
静岡県,22,焼津市,212,34.857489,138.325524,スマホ使用,1,"https://www.google.com/maps?q=34.857489,138.325524"
静岡県,22,焼津市,212,34.835787,138.307954,スマホ使用,1,"https://www.google.com/maps?q=34.835787,138.307954"
静岡県,22,焼津市,212,34.779583,138.282615,スマホ使用,1,"https://www.google.com/maps?q=34.779583,138.282615"
静岡県,22,焼津市,212,34.837521,138.317414,スマホ使用,1,"https://www.google.com/maps?q=34.837521,138.317414"
静岡県,22,焼津市,212,34.843976,138.291499,スマホ使用,1,"https://www.google.com/maps?q=34.843976,138.29149899"
静岡県,22,焼津市,212,34.865829,138.311131,スマホ使用,1,"https://www.google.com/maps?q=34.865829,138.31113099"
静岡県,22,焼津市,212,34.89407,138.334561,スマホ使用,1,"https://www.google.com/maps?q=34.89407,138.334561"
静岡県,22,焼津市,212,34.886586,138.329506,スマホ使用,1,"https://www.google.com/maps?q=34.886586,138.329506"
静岡県,22,焼津市,212,34.880437,138.327658,スマホ使用,1,"https://www.google.com/maps?q=34.880437,138.327658"
静岡県,22,焼津市,212,34.876299,138.326561,スマホ使用,1,"https://www.google.com/maps?q=34.876299,138.326561"
静岡県,22,焼津市,212,34.870452,138.324223,スマホ使用,1,"https://www.google.com/maps?q=34.870452,138.32422299"
静岡県,22,焼津市,212,34.867731,138.326456,スマホ使用,1,"https://www.google.com/maps?q=34.867731,138.326456"
静岡県,22,焼津市,212,34.836729,138.308967,スマホ使用,1,"https://www.google.com/maps?q=34.836729,138.308967"
静岡県,22,焼津市,212,34.80562299,138.277574,スマホ使用,1,"https://www.google.com/maps?q=34.80562299,138.27757399"
静岡県,22,焼津市,212,34.863366,138.314419,スマホ使用,1,"https://www.google.com/maps?q=34.863366,138.31441899"
静岡県,22,焼津市,212,34.84143199,138.308011,スマホ使用,1,"https://www.google.com/maps?q=34.84143199,138.308011"
静岡県,22,焼津市,212,34.84807,138.30689,スマホ使用,1,"https://www.google.com/maps?q=34.84807,138.30689"
静岡県,22,焼津市,212,34.867464,138.324213,スマホ使用,1,"https://www.google.com/maps?q=34.867464,138.32421299"
静岡県,22,焼津市,212,34.864648,138.326166,スマホ使用,1,"https://www.google.com/maps?q=34.864648,138.326166"
静岡県,22,焼津市,212,34.868119,138.306852,スマホ使用,1,"https://www.google.com/maps?q=34.868119,138.306852"
静岡県,22,焼津市,212,34.873013,138.315276,スマホ使用,1,"https://www.google.com/maps?q=34.873013,138.315276"
静岡県,22,焼津市,212,34.852756,138.308806,スマホ使用,1,"https://www.google.com/maps?q=34.852756,138.308806"
静岡県,22,焼津市,212,34.854942,138.30934,スマホ使用,1,"https://www.google.com/maps?q=34.854942,138.30934"
静岡県,22,焼津市,212,34.859189,138.312291,スマホ使用,1,"https://www.google.com/maps?q=34.859189,138.31229099"
静岡県,22,焼津市,212,34.859079,138.318353,スマホ使用,1,"https://www.google.com/maps?q=34.859079,138.318353"
静岡県,22,焼津市,212,34.865924,138.322865,スマホ使用,1,"https://www.google.com/maps?q=34.865924,138.322865"
静岡県,22,焼津市,212,34.870955,138.303941,スマホ使用,1,"https://www.google.com/maps?q=34.870955,138.303941"
静岡県,22,焼津市,212,34.87919999,138.327553,スマホ使用,1,"https://www.google.com/maps?q=34.87919999,138.327553"
静岡県,22,焼津市,212,34.881759,138.327254,スマホ使用,1,"https://www.google.com/maps?q=34.881759,138.327254"
静岡県,22,焼津市,212,34.885705,138.32782,スマホ使用,1,"https://www.google.com/maps?q=34.885705,138.32782"
静岡県,22,焼津市,212,34.89111299,138.316741,スマホ使用,1,"https://www.google.com/maps?q=34.89111299,138.316741"
静岡県,22,焼津市,212,34.879026,138.310978,スマホ使用,1,"https://www.google.com/maps?q=34.879026,138.310978"
静岡県,22,焼津市,212,34.845228,138.308038,スマホ使用,1,"https://www.google.com/maps?q=34.845228,138.308038"
静岡県,22,焼津市,212,34.868629,138.316097,スマホ使用,1,"https://www.google.com/maps?q=34.868629,138.316097"
静岡県,22,焼津市,212,34.87757,138.302463,スマホ使用,1,"https://www.google.com/maps?q=34.87757,138.30246299"
静岡県,22,焼津市,212,34.827406,138.310533,スマホ使用,1,"https://www.google.com/maps?q=34.827406,138.310533"
静岡県,22,焼津市,212,34.842284,138.284846,スマホ使用,1,"https://www.google.com/maps?q=34.842284,138.28484599"
静岡県,22,焼津市,212,34.794426,138.29614,スマホ使用,1,"https://www.google.com/maps?q=34.794426,138.29614"
静岡県,22,焼津市,212,34.864994,138.306663,スマホ使用,1,"https://www.google.com/maps?q=34.864994,138.30666299"
静岡県,22,焼津市,212,34.868428,138.324776,スマホ使用,1,"https://www.google.com/maps?q=34.868428,138.324776"
静岡県,22,焼津市,212,34.842742,138.294923,スマホ使用,2,"https://www.google.com/maps?q=34.842742,138.294923"
静岡県,22,焼津市,212,34.842142,138.290904,スマホ使用,1,"https://www.google.com/maps?q=34.842142,138.290904"
静岡県,22,焼津市,212,34.84070899,138.285348,スマホ使用,1,"https://www.google.com/maps?q=34.84070899,138.285348"
静岡県,22,焼津市,212,34.84537499,138.308301,スマホ使用,1,"https://www.google.com/maps?q=34.84537499,138.308301"
静岡県,22,焼津市,212,34.836159,138.308356,スマホ使用,1,"https://www.google.com/maps?q=34.836159,138.308356"
静岡県,22,焼津市,212,34.885176,138.295862,スマホ使用,1,"https://www.google.com/maps?q=34.885176,138.295862"
静岡県,22,焼津市,212,34.884822,138.296492,スマホ使用,1,"https://www.google.com/maps?q=34.884822,138.296492"
静岡県,22,焼津市,212,34.800581,138.305006,スマホ使用,1,"https://www.google.com/maps?q=34.800581,138.305006"
静岡県,22,焼津市,212,34.864178,138.307079,スマホ使用,1,"https://www.google.com/maps?q=34.864178,138.30707899"
静岡県,22,焼津市,212,34.863586,138.31902,スマホ使用,1,"https://www.google.com/maps?q=34.863586,138.31902"
静岡県,22,焼津市,212,34.86133499,138.313532,スマホ使用,1,"https://www.google.com/maps?q=34.86133499,138.313532"
静岡県,22,焼津市,212,34.870497,138.305631,スマホ使用,1,"https://www.google.com/maps?q=34.870497,138.305631"
静岡県,22,焼津市,212,34.873617,138.303238,スマホ使用,1,"https://www.google.com/maps?q=34.873617,138.303238"
静岡県,22,焼津市,212,34.871149,138.308383,スマホ使用,1,"https://www.google.com/maps?q=34.871149,138.308383"
静岡県,22,焼津市,212,34.871336,138.324201,スマホ使用,1,"https://www.google.com/maps?q=34.871336,138.32420099"
静岡県,22,焼津市,212,34.842897,138.300021,スマホ使用,1,"https://www.google.com/maps?q=34.842897,138.30002099"
静岡県,22,焼津市,212,34.836246,138.300448,スマホ使用,1,"https://www.google.com/maps?q=34.836246,138.30044799"
静岡県,22,焼津市,212,34.852321,138.325092,スマホ使用,1,"https://www.google.com/maps?q=34.852321,138.325092"
静岡県,22,焼津市,212,34.864085,138.326037,スマホ使用,1,"https://www.google.com/maps?q=34.864085,138.326037"
静岡県,22,焼津市,212,34.859519,138.325461,スマホ使用,1,"https://www.google.com/maps?q=34.859519,138.32546099"
静岡県,22,焼津市,212,34.867492,138.324125,スマホ使用,1,"https://www.google.com/maps?q=34.867492,138.324125"
静岡県,22,焼津市,212,34.843566,138.317851,スマホ使用,1,"https://www.google.com/maps?q=34.843566,138.31785099"
静岡県,22,焼津市,212,34.883133,138.319989,スマホ使用,1,"https://www.google.com/maps?q=34.883133,138.319989"
静岡県,22,焼津市,212,34.866438,138.306931,スマホ使用,1,"https://www.google.com/maps?q=34.866438,138.306931"
静岡県,22,焼津市,212,34.87838699,138.311056,スマホ使用,1,"https://www.google.com/maps?q=34.87838699,138.311056"
静岡県,22,焼津市,212,34.83715,138.300435,スマホ使用,1,"https://www.google.com/maps?q=34.83715,138.300435"
静岡県,22,焼津市,212,34.790312,138.295582,スマホ使用,1,"https://www.google.com/maps?q=34.790312,138.295582"
静岡県,22,焼津市,212,34.844021,138.315148,スマホ使用,1,"https://www.google.com/maps?q=34.844021,138.315148"
静岡県,22,焼津市,212,34.845872,138.308081,スマホ使用,1,"https://www.google.com/maps?q=34.845872,138.30808099"
静岡県,22,焼津市,212,34.860169,138.281751,スマホ使用,1,"https://www.google.com/maps?q=34.860169,138.281751"
静岡県,22,焼津市,212,34.882351,138.320725,スマホ使用,1,"https://www.google.com/maps?q=34.882351,138.320725"
静岡県,22,焼津市,212,34.784042,138.291517,スマホ使用,1,"https://www.google.com/maps?q=34.784042,138.291517"
静岡県,22,焼津市,212,34.864261,138.319624,スマホ使用,1,"https://www.google.com/maps?q=34.864261,138.319624"
静岡県,22,焼津市,212,34.858323,138.318187,スマホ使用,1,"https://www.google.com/maps?q=34.858323,138.318187"
静岡県,22,焼津市,212,34.815905,138.255591,スマホ使用,1,"https://www.google.com/maps?q=34.815905,138.255591"
静岡県,22,焼津市,212,34.84615999,138.314182,スマホ使用,1,"https://www.google.com/maps?q=34.84615999,138.31418199"
静岡県,22,焼津市,212,34.82635299,138.324962,スマホ使用,1,"https://www.google.com/maps?q=34.82635299,138.324962"
静岡県,22,焼津市,212,34.86072,138.282825,スマホ使用,1,"https://www.google.com/maps?q=34.86072,138.282825"
静岡県,22,焼津市,212,34.79771499,138.268036,スマホ使用,1,"https://www.google.com/maps?q=34.79771499,138.268036"
静岡県,22,焼津市,212,34.865101,138.325254,スマホ使用,1,"https://www.google.com/maps?q=34.865101,138.325254"
静岡県,22,焼津市,212,34.873441,138.325809,スマホ使用,1,"https://www.google.com/maps?q=34.873441,138.325809"
静岡県,22,焼津市,212,34.876641,138.326776,スマホ使用,1,"https://www.google.com/maps?q=34.876641,138.326776"
静岡県,22,焼津市,212,34.879635,138.330447,スマホ使用,1,"https://www.google.com/maps?q=34.879635,138.330447"
静岡県,22,焼津市,212,34.833548,138.304365,スマホ使用,1,"https://www.google.com/maps?q=34.833548,138.30436499"
静岡県,22,焼津市,212,34.863828,138.315857,スマホ使用,1,"https://www.google.com/maps?q=34.863828,138.315857"
静岡県,22,焼津市,212,34.819421,138.267243,スマホ使用,1,"https://www.google.com/maps?q=34.819421,138.267243"
静岡県,22,焼津市,212,34.855097,138.308815,スマホ使用,1,"https://www.google.com/maps?q=34.855097,138.308815"
静岡県,22,焼津市,212,34.799892,138.272602,スマホ使用,1,"https://www.google.com/maps?q=34.799892,138.272602"
静岡県,22,焼津市,212,34.79949899,138.264141,スマホ使用,1,"https://www.google.com/maps?q=34.79949899,138.264141"
静岡県,22,焼津市,212,34.827392,138.297369,スマホ使用,1,"https://www.google.com/maps?q=34.827392,138.297369"
静岡県,22,焼津市,212,34.86836,138.313262,スマホ使用,1,"https://www.google.com/maps?q=34.86836,138.313262"
静岡県,22,焼津市,212,34.86904599,138.307004,スマホ使用,1,"https://www.google.com/maps?q=34.86904599,138.307004"
静岡県,22,焼津市,212,34.87055,138.303977,スマホ使用,1,"https://www.google.com/maps?q=34.87055,138.303977"
静岡県,22,焼津市,212,34.804437,138.310018,スマホ使用,1,"https://www.google.com/maps?q=34.804437,138.310018"
静岡県,22,焼津市,212,34.822954,138.322255,スマホ使用,1,"https://www.google.com/maps?q=34.822954,138.322255"
静岡県,22,焼津市,212,34.871361,138.322517,スマホ使用,1,"https://www.google.com/maps?q=34.871361,138.322517"
静岡県,22,焼津市,212,34.863232,138.312546,スマホ使用,1,"https://www.google.com/maps?q=34.863232,138.312546"
静岡県,22,焼津市,212,34.809757,138.316802,スマホ使用,1,"https://www.google.com/maps?q=34.809757,138.316802"
静岡県,22,焼津市,212,34.890811,138.306573,スマホ使用,1,"https://www.google.com/maps?q=34.890811,138.30657299"
静岡県,22,焼津市,212,34.798003,138.278909,スマホ使用,1,"https://www.google.com/maps?q=34.798003,138.278909"
静岡県,22,焼津市,212,34.832458,138.325112,スマホ使用,1,"https://www.google.com/maps?q=34.832458,138.32511199"
静岡県,22,焼津市,212,34.848427,138.306468,スマホ使用,1,"https://www.google.com/maps?q=34.848427,138.306468"
静岡県,22,焼津市,212,34.849136,138.308269,スマホ使用,1,"https://www.google.com/maps?q=34.849136,138.308269"
静岡県,22,焼津市,212,34.867101,138.325362,スマホ使用,1,"https://www.google.com/maps?q=34.867101,138.325362"
静岡県,22,焼津市,212,34.8628,138.3248,スマホ使用,1,"https://www.google.com/maps?q=34.8628,138.3248"
静岡県,22,焼津市,212,34.824118,138.324203,スマホ使用,1,"https://www.google.com/maps?q=34.824118,138.324203"
静岡県,22,焼津市,212,34.820621,138.321108,スマホ使用,1,"https://www.google.com/maps?q=34.820621,138.321108"
静岡県,22,焼津市,212,34.80429199,138.309847,スマホ使用,1,"https://www.google.com/maps?q=34.80429199,138.309847"
静岡県,22,焼津市,212,34.86193999,138.286275,スマホ使用,1,"https://www.google.com/maps?q=34.86193999,138.28627499"
静岡県,22,焼津市,212,34.882736,138.327676,スマホ使用,1,"https://www.google.com/maps?q=34.882736,138.327676"
静岡県,22,焼津市,212,34.869785,138.323795,スマホ使用,1,"https://www.google.com/maps?q=34.869785,138.32379499"
静岡県,22,焼津市,212,34.82290299,138.30846,スマホ使用,1,"https://www.google.com/maps?q=34.82290299,138.30846"
静岡県,22,焼津市,212,34.79734899,138.302475,スマホ使用,1,"https://www.google.com/maps?q=34.79734899,138.30247499"
静岡県,22,焼津市,212,34.793677,138.298656,スマホ使用,1,"https://www.google.com/maps?q=34.793677,138.298656"
静岡県,22,焼津市,212,34.789658,138.29477,スマホ使用,1,"https://www.google.com/maps?q=34.789658,138.29477"
静岡県,22,焼津市,212,34.876693,138.304928,スマホ使用,1,"https://www.google.com/maps?q=34.876693,138.30492799"
静岡県,22,焼津市,212,34.878012,138.306895,スマホ使用,1,"https://www.google.com/maps?q=34.878012,138.306895"
静岡県,22,焼津市,212,34.837702,138.298035,スマホ使用,1,"https://www.google.com/maps?q=34.837702,138.298035"
静岡県,22,焼津市,212,34.862484,138.290568,スマホ使用,1,"https://www.google.com/maps?q=34.862484,138.290568"
静岡県,22,焼津市,212,34.866835,138.321276,スマホ使用,1,"https://www.google.com/maps?q=34.866835,138.321276"
静岡県,22,焼津市,212,34.865096,138.316657,スマホ使用,1,"https://www.google.com/maps?q=34.865096,138.316657"
静岡県,22,焼津市,212,34.866003,138.322582,スマホ使用,1,"https://www.google.com/maps?q=34.866003,138.322582"
静岡県,22,焼津市,212,34.850042,138.323671,スマホ使用,1,"https://www.google.com/maps?q=34.850042,138.32367099"
静岡県,22,焼津市,212,34.847037,138.322396,スマホ使用,1,"https://www.google.com/maps?q=34.847037,138.322396"
静岡県,22,焼津市,212,34.843781,138.317073,スマホ使用,1,"https://www.google.com/maps?q=34.843781,138.317073"
静岡県,22,焼津市,212,34.878574,138.305767,スマホ使用,1,"https://www.google.com/maps?q=34.878574,138.305767"
静岡県,22,焼津市,212,34.884374,138.297221,スマホ使用,1,"https://www.google.com/maps?q=34.884374,138.297221"
静岡県,22,焼津市,212,34.866134,138.322187,スマホ使用,1,"https://www.google.com/maps?q=34.866134,138.322187"
静岡県,22,焼津市,212,34.867081,138.322295,スマホ使用,1,"https://www.google.com/maps?q=34.867081,138.322295"
静岡県,22,焼津市,212,34.86893,138.304683,スマホ使用,1,"https://www.google.com/maps?q=34.86893,138.304683"
静岡県,22,焼津市,212,34.890565,138.328988,スマホ使用,1,"https://www.google.com/maps?q=34.890565,138.328988"
静岡県,22,焼津市,212,34.85272599,138.317359,スマホ使用,1,"https://www.google.com/maps?q=34.85272599,138.317359"
静岡県,22,焼津市,212,34.84986,138.317792,スマホ使用,1,"https://www.google.com/maps?q=34.84986,138.317792"
静岡県,22,焼津市,212,34.87155,138.322889,スマホ使用,1,"https://www.google.com/maps?q=34.87155,138.322889"
